model-1589910291,1589910382.39,0.77,0.1657,0.79,0.1625
model-1589910291,1589910382.483,0.76,0.164,0.81,0.1272
model-1589910291,1589910382.574,0.79,0.1441,0.78,0.146
model-1589910291,1589910382.672,0.81,0.1252,0.68,0.2126
model-1589910291,1589910382.766,0.77,0.1533,0.81,0.1403
model-1589910291,1589910382.863,0.78,0.1569,0.73,0.1843
model-1589910291,1589910382.954,0.75,0.1697,0.78,0.1756
model-1589910291,1589910383.053,0.76,0.1535,0.8,0.1479
model-1589910291,1589910383.151,0.84,0.125,0.73,0.2029
model-1589910291,1589910383.249,0.82,0.1323,0.71,0.1967
model-1589910291,1589910383.352,0.74,0.1812,0.76,0.1726
model-1589910291,1589910383.457,0.79,0.1535,0.74,0.1848
model-1589910291,1589910383.551,0.88,0.1094,0.79,0.1468
model-1589910291,1589910383.651,0.76,0.1503,0.76,0.1695
model-1589910291,1589910383.762,0.71,0.1827,0.78,0.1505
model-1589910291,1589910383.853,0.82,0.147,0.8,0.1562
model-1589910291,1589910383.947,0.79,0.133,0.82,0.1178
model-1589910291,1589910384.059,0.81,0.1264,0.82,0.144
model-1589910291,1589910384.153,0.83,0.1379,0.87,0.1066
model-1589910291,1589910384.236,0.87,0.1086,0.85,0.134
model-1589910291,1589910384.369,0.8,0.1367,0.78,0.172
model-1589910291,1589910384.477,0.84,0.1305,0.73,0.1698
model-1589910291,1589910384.572,0.78,0.1554,0.74,0.1497
model-1589910291,1589910384.668,0.78,0.1497,0.83,0.1417
model-1589910291,1589910384.773,0.82,0.1226,0.71,0.1857
model-1589910291,1589910384.874,0.82,0.1261,0.74,0.179
model-1589910291,1589910384.969,0.81,0.1332,0.8,0.1128
model-1589910291,1589910385.064,0.78,0.1405,0.84,0.1221
model-1589910291,1589910385.163,0.82,0.1332,0.74,0.1867
model-1589910291,1589910385.268,0.83,0.1038,0.76,0.1745
model-1589910291,1589910385.381,0.75,0.1517,0.85,0.1219
model-1589910291,1589910385.476,0.79,0.1336,0.85,0.1173
model-1589910291,1589910385.572,0.83,0.1183,0.75,0.1556
model-1589910291,1589910385.672,0.77,0.1559,0.79,0.17
model-1589910291,1589910385.766,0.77,0.1615,0.75,0.1714
model-1589910291,1589910385.869,0.85,0.1179,0.75,0.1652
model-1589910291,1589910385.964,0.84,0.1308,0.77,0.1515
model-1589910291,1589910386.077,0.82,0.1183,0.84,0.1459
model-1589910291,1589910386.185,0.79,0.1567,0.78,0.1526
model-1589910291,1589910386.296,0.87,0.1013,0.72,0.1664
model-1589910291,1589910386.396,0.8,0.1606,0.84,0.1133
model-1589910291,1589910386.492,0.79,0.147,0.75,0.1683
model-1589910291,1589910386.592,0.83,0.1198,0.73,0.1852
model-1589910291,1589910386.7,0.82,0.1377,0.79,0.1396
model-1589910291,1589910386.798,0.75,0.1673,0.76,0.1708
model-1589910291,1589910386.892,0.8,0.1365,0.77,0.1616
model-1589910291,1589910386.992,0.81,0.1359,0.73,0.1939
model-1589910291,1589910387.092,0.83,0.1225,0.74,0.1579
model-1589910291,1589910387.189,0.79,0.1704,0.79,0.1408
model-1589910291,1589910387.297,0.78,0.1341,0.87,0.0939
model-1589910291,1589910387.389,0.77,0.1559,0.79,0.1477
model-1589910291,1589910387.487,0.88,0.0834,0.8,0.1293
model-1589910291,1589910387.594,0.73,0.1784,0.76,0.1449
model-1589910291,1589910387.696,0.75,0.1543,0.82,0.1284
model-1589910291,1589910387.812,0.83,0.1278,0.71,0.2012
model-1589910291,1589910387.938,0.84,0.1208,0.77,0.1871
model-1589910291,1589910388.037,0.77,0.1469,0.74,0.2024
model-1589910291,1589910388.127,0.85,0.0989,0.79,0.1452
model-1589910291,1589910388.239,0.78,0.1412,0.74,0.1746
model-1589910291,1589910388.348,0.8,0.1462,0.66,0.2187
model-1589910291,1589910388.446,0.82,0.1184,0.76,0.1599
model-1589910291,1589910388.539,0.78,0.1506,0.78,0.1647
model-1589910291,1589910388.634,0.82,0.1124,0.79,0.1566
model-1589910291,1589910388.732,0.76,0.1639,0.81,0.141
model-1589910291,1589910388.825,0.71,0.1861,0.76,0.1553
model-1589910291,1589910388.922,0.75,0.1548,0.78,0.1418
model-1589910291,1589910389.04,0.78,0.1527,0.79,0.1488
model-1589910291,1589910389.137,0.75,0.1567,0.76,0.1569
model-1589910291,1589910389.243,0.82,0.1344,0.8,0.1435
model-1589910291,1589910389.351,0.84,0.1226,0.78,0.1568
model-1589910291,1589910389.464,0.85,0.1178,0.78,0.1682
model-1589910291,1589910389.562,0.83,0.1126,0.81,0.1174
model-1589910291,1589910389.66,0.83,0.1291,0.73,0.1949
model-1589910291,1589910389.759,0.79,0.1425,0.83,0.1397
model-1589910291,1589910389.849,0.85,0.1176,0.8,0.1529
model-1589910291,1589910389.945,0.75,0.158,0.85,0.1485
model-1589910291,1589910390.033,0.75,0.1769,0.73,0.1854
model-1589910291,1589910390.13,0.77,0.146,0.73,0.2055
model-1589910291,1589910390.22,0.8,0.145,0.78,0.1537
model-1589910291,1589910390.333,0.82,0.1288,0.74,0.1567
model-1589910291,1589910390.434,0.79,0.1404,0.79,0.1494
model-1589910291,1589910390.541,0.8,0.1536,0.77,0.1596
model-1589910291,1589910390.639,0.77,0.1417,0.8,0.1395
model-1589910291,1589910390.737,0.86,0.1051,0.78,0.1442
model-1589910291,1589910390.833,0.74,0.1817,0.76,0.1505
model-1589910291,1589910390.927,0.81,0.1351,0.8,0.1453
model-1589910291,1589910391.029,0.81,0.1295,0.72,0.1815
model-1589910291,1589910391.136,0.79,0.1351,0.8,0.1402
model-1589910291,1589910391.23,0.77,0.1613,0.74,0.1755
model-1589910291,1589910391.332,0.76,0.1536,0.83,0.1268
model-1589910291,1589910391.424,0.83,0.1245,0.77,0.1435
model-1589910291,1589910391.519,0.81,0.1476,0.67,0.1942
model-1589910291,1589910391.614,0.88,0.0982,0.79,0.1588
model-1589910291,1589910391.71,0.82,0.1251,0.74,0.182
model-1589910291,1589910391.809,0.76,0.1536,0.8,0.1375
model-1589910291,1589910391.904,0.82,0.1382,0.83,0.1287
model-1589910291,1589910392.0,0.82,0.1218,0.8,0.1531
model-1589910291,1589910392.104,0.81,0.1307,0.75,0.1802
model-1589910291,1589910392.208,0.81,0.1173,0.76,0.1786
model-1589910291,1589910392.304,0.8,0.1471,0.79,0.1528
model-1589910291,1589910392.404,0.78,0.1695,0.76,0.1504
model-1589910291,1589910392.505,0.81,0.1473,0.81,0.128
model-1589910291,1589910392.598,0.87,0.102,0.79,0.1439
model-1589910291,1589910392.695,0.84,0.1264,0.72,0.1991
model-1589910291,1589910392.789,0.78,0.1479,0.78,0.132
model-1589910291,1589910392.897,0.82,0.1173,0.87,0.1232
model-1589910291,1589910392.996,0.81,0.1469,0.78,0.1752
model-1589910291,1589910393.09,0.88,0.0947,0.83,0.1325
model-1589910291,1589910393.186,0.73,0.1689,0.85,0.115
model-1589910291,1589910393.284,0.76,0.1426,0.71,0.1932
model-1589910291,1589910393.377,0.82,0.1229,0.73,0.1763
model-1589910291,1589910393.475,0.83,0.1226,0.73,0.1924
model-1589910291,1589910393.576,0.8,0.1212,0.73,0.1889
model-1589910291,1589910393.678,0.81,0.1168,0.77,0.154
model-1589910291,1589910393.777,0.89,0.098,0.86,0.101
model-1589910291,1589910393.875,0.8,0.1349,0.81,0.1511
model-1589910291,1589910393.97,0.78,0.1501,0.7,0.1829
model-1589910291,1589910394.072,0.85,0.1322,0.71,0.1867
model-1589910291,1589910394.169,0.8,0.1609,0.78,0.1424
model-1589910291,1589910394.273,0.83,0.136,0.82,0.1304
model-1589910291,1589910394.379,0.71,0.1968,0.79,0.1655
model-1589910291,1589910394.481,0.8,0.1338,0.71,0.2124
model-1589910291,1589910394.587,0.83,0.1291,0.76,0.1677
model-1589910291,1589910394.686,0.87,0.105,0.77,0.1717
model-1589910291,1589910394.779,0.73,0.206,0.76,0.1697
model-1589910291,1589910394.874,0.86,0.1066,0.74,0.2158
model-1589910291,1589910394.969,0.85,0.1018,0.74,0.1713
model-1589910291,1589910395.07,0.83,0.1109,0.73,0.1851
model-1589910291,1589910395.182,0.81,0.1299,0.73,0.202
model-1589910291,1589910395.286,0.81,0.1351,0.8,0.1512
model-1589910291,1589910395.395,0.73,0.1659,0.74,0.1882
model-1589910291,1589910395.483,0.83,0.1404,0.74,0.1795
model-1589910291,1589910395.579,0.71,0.1926,0.77,0.1473
model-1589910291,1589910395.678,0.8,0.1509,0.77,0.1507
model-1589910291,1589910395.777,0.78,0.1414,0.77,0.1716
model-1589910291,1589910395.882,0.79,0.1539,0.83,0.1392
model-1589910291,1589910395.979,0.86,0.108,0.67,0.2065
model-1589910291,1589910396.083,0.75,0.1538,0.75,0.181
model-1589910291,1589910396.191,0.81,0.1307,0.78,0.1523
model-1589910291,1589910396.304,0.85,0.1059,0.82,0.1345
model-1589910291,1589910396.408,0.85,0.1152,0.69,0.1997
model-1589910291,1589910396.506,0.78,0.1462,0.72,0.1928
model-1589910291,1589910396.607,0.82,0.1294,0.83,0.1455
model-1589910291,1589910396.707,0.82,0.1283,0.8,0.1415
model-1589910291,1589910396.815,0.85,0.1224,0.71,0.198
model-1589910291,1589910396.915,0.87,0.1055,0.78,0.1648
model-1589910291,1589910397.013,0.82,0.1176,0.73,0.1887
model-1589910291,1589910397.111,0.78,0.1265,0.76,0.192
model-1589910291,1589910397.206,0.77,0.1789,0.86,0.1231
model-1589910291,1589910397.316,0.81,0.1123,0.7,0.202
model-1589910291,1589910397.43,0.74,0.1532,0.74,0.1883
model-1589910291,1589910397.525,0.88,0.0889,0.78,0.1475
model-1589910291,1589910397.622,0.79,0.1467,0.77,0.1692
model-1589910291,1589910397.713,0.78,0.1469,0.77,0.1568
model-1589910291,1589910397.806,0.86,0.1426,0.82,0.1416
model-1589910291,1589910397.9,0.84,0.1241,0.77,0.1636
model-1589910291,1589910398.006,0.8,0.1538,0.7,0.2093
model-1589910291,1589910398.103,0.81,0.127,0.71,0.1803
model-1589910291,1589910398.22,0.81,0.1238,0.83,0.1329
model-1589910291,1589910398.329,0.76,0.1402,0.77,0.1406
model-1589910291,1589910398.434,0.82,0.1259,0.85,0.1225
model-1589910291,1589910398.537,0.84,0.1257,0.77,0.157
model-1589910291,1589910398.635,0.75,0.1592,0.71,0.1998
model-1589910291,1589910398.732,0.87,0.1001,0.75,0.1874
model-1589910291,1589910398.837,0.77,0.1721,0.73,0.1663
model-1589910291,1589910398.938,0.86,0.1069,0.86,0.1008
model-1589910291,1589910399.04,0.85,0.1305,0.73,0.1587
model-1589910291,1589910399.155,0.86,0.1177,0.75,0.192
model-1589910291,1589910399.254,0.89,0.0965,0.82,0.1419
model-1589910291,1589910399.353,0.77,0.1477,0.71,0.1864
model-1589910291,1589910399.452,0.86,0.0989,0.79,0.1591
model-1589910291,1589910399.558,0.85,0.1306,0.72,0.1992
model-1589910291,1589910399.682,0.82,0.1387,0.77,0.1687
model-1589910291,1589910399.799,0.73,0.1652,0.79,0.1369
model-1589910291,1589910399.9,0.81,0.134,0.78,0.1667
model-1589910291,1589910400.008,0.76,0.1504,0.73,0.1891
model-1589910291,1589910400.106,0.66,0.2219,0.87,0.1078
model-1589910291,1589910400.198,0.83,0.1279,0.73,0.1653
model-1589910291,1589910400.295,0.83,0.1254,0.73,0.1982
model-1589910291,1589910400.391,0.85,0.0973,0.75,0.1691
model-1589910291,1589910400.494,0.73,0.1605,0.74,0.1832
model-1589910291,1589910400.593,0.76,0.1714,0.84,0.1254
model-1589910291,1589910400.687,0.82,0.1383,0.83,0.1176
model-1589910291,1589910400.784,0.8,0.1453,0.73,0.1713
model-1589910291,1589910400.881,0.84,0.1271,0.85,0.1151
model-1589910291,1589910400.979,0.8,0.1418,0.78,0.164
model-1589910291,1589910401.07,0.75,0.1753,0.82,0.1322
model-1589910291,1589910401.166,0.78,0.1471,0.78,0.178
model-1589910291,1589910401.256,0.81,0.1324,0.8,0.1345
model-1589910291,1589910401.36,0.82,0.1457,0.79,0.1443
model-1589910291,1589910401.46,0.83,0.1143,0.75,0.1742
model-1589910291,1589910401.561,0.81,0.1396,0.8,0.1569
model-1589910291,1589910401.662,0.87,0.1009,0.75,0.1735
model-1589910291,1589910401.77,0.81,0.1496,0.81,0.1495
model-1589910291,1589910401.863,0.78,0.1524,0.73,0.156
model-1589910291,1589910401.96,0.77,0.1532,0.8,0.1439
model-1589910291,1589910402.063,0.8,0.1444,0.76,0.1458
model-1589910291,1589910402.158,0.85,0.1,0.76,0.1597
model-1589910291,1589910402.266,0.77,0.154,0.69,0.1929
model-1589910291,1589910402.368,0.84,0.1173,0.8,0.1405
model-1589910291,1589910402.476,0.83,0.1179,0.88,0.1028
model-1589910291,1589910402.569,0.75,0.1629,0.79,0.1415
model-1589910291,1589910402.668,0.82,0.1467,0.78,0.1532
model-1589910291,1589910402.774,0.82,0.1336,0.81,0.1192
model-1589910291,1589910402.882,0.78,0.1487,0.71,0.196
model-1589910291,1589910402.98,0.82,0.13,0.77,0.1798
model-1589910291,1589910403.075,0.8,0.1566,0.76,0.1523
model-1589910291,1589910403.171,0.81,0.1313,0.76,0.1883
model-1589910291,1589910403.267,0.74,0.1746,0.78,0.1461
model-1589910291,1589910403.359,0.85,0.1097,0.73,0.1688
model-1589910291,1589910403.451,0.79,0.145,0.8,0.1421
model-1589910291,1589910403.554,0.83,0.1191,0.72,0.1837
model-1589910291,1589910403.655,0.81,0.138,0.75,0.167
model-1589910291,1589910403.753,0.81,0.1323,0.9,0.0738
model-1589910291,1589910403.852,0.83,0.1335,0.73,0.1809
model-1589910291,1589910403.949,0.85,0.1379,0.81,0.1289
model-1589910291,1589910404.058,0.89,0.0832,0.75,0.1589
model-1589910291,1589910404.16,0.79,0.1561,0.8,0.1203
model-1589910291,1589910404.253,0.78,0.156,0.8,0.1528
model-1589910291,1589910404.351,0.84,0.1325,0.63,0.2345
model-1589910291,1589910404.451,0.84,0.1157,0.75,0.181
model-1589910291,1589910404.544,0.71,0.2004,0.77,0.1664
model-1589910291,1589910404.637,0.85,0.1331,0.78,0.1472
model-1589910291,1589910404.733,0.77,0.1656,0.73,0.1733
model-1589910291,1589910404.828,0.88,0.0958,0.76,0.1767
model-1589910291,1589910404.928,0.78,0.1544,0.77,0.1542
model-1589910291,1589910405.019,0.79,0.1336,0.79,0.1441
model-1589910291,1589910405.123,0.85,0.1165,0.76,0.1611
model-1589910291,1589910405.217,0.84,0.1078,0.85,0.108
model-1589910291,1589910405.319,0.78,0.1368,0.8,0.1506
model-1589910291,1589910405.418,0.78,0.1445,0.77,0.1413
model-1589910291,1589910405.51,0.74,0.1568,0.79,0.1378
model-1589910291,1589910405.609,0.76,0.1438,0.81,0.1472
model-1589910291,1589910405.709,0.87,0.1069,0.76,0.1598
model-1589910291,1589910405.805,0.85,0.1073,0.74,0.1761
model-1589910291,1589910405.903,0.74,0.1673,0.72,0.1926
model-1589910291,1589910406.003,0.83,0.1285,0.8,0.1364
model-1589910291,1589910406.107,0.92,0.0908,0.75,0.1956
model-1589910291,1589910406.207,0.81,0.1328,0.79,0.1482
model-1589910291,1589910406.301,0.74,0.1753,0.71,0.1934
model-1589910291,1589910406.395,0.83,0.1364,0.79,0.1551
model-1589910291,1589910406.496,0.83,0.1199,0.76,0.1563
model-1589910291,1589910406.587,0.83,0.1161,0.81,0.1253
model-1589910291,1589910406.69,0.83,0.1208,0.72,0.197
model-1589910291,1589910406.759,0.87,0.0886,0.78,0.1499
model-1589910291,1589910406.863,0.8,0.125,0.78,0.1658
model-1589910291,1589910406.954,0.82,0.1171,0.74,0.1625
model-1589910291,1589910407.048,0.77,0.1406,0.74,0.1864
model-1589910291,1589910407.145,0.8,0.1399,0.76,0.1666
model-1589910291,1589910407.239,0.89,0.1032,0.85,0.1261
model-1589910291,1589910407.333,0.83,0.1159,0.9,0.0926
model-1589910291,1589910407.44,0.82,0.1352,0.85,0.1361
model-1589910291,1589910407.54,0.83,0.1255,0.77,0.1624
model-1589910291,1589910407.637,0.83,0.1141,0.73,0.1753
model-1589910291,1589910407.728,0.9,0.0797,0.86,0.1127
model-1589910291,1589910407.824,0.82,0.1319,0.75,0.1729
model-1589910291,1589910407.918,0.85,0.124,0.82,0.1409
model-1589910291,1589910408.019,0.87,0.101,0.77,0.1736
model-1589910291,1589910408.127,0.81,0.1401,0.76,0.162
model-1589910291,1589910408.224,0.77,0.1614,0.76,0.1503
model-1589910291,1589910408.325,0.86,0.1015,0.83,0.1303
model-1589910291,1589910408.426,0.84,0.1317,0.76,0.1616
model-1589910291,1589910408.535,0.88,0.1039,0.75,0.1625
model-1589910291,1589910408.644,0.79,0.1395,0.73,0.1869
model-1589910291,1589910408.742,0.88,0.0892,0.76,0.1478
model-1589910291,1589910408.842,0.8,0.1551,0.79,0.1501
model-1589910291,1589910408.938,0.83,0.1457,0.85,0.1261
model-1589910291,1589910409.041,0.85,0.1076,0.73,0.1876
model-1589910291,1589910409.136,0.83,0.1307,0.66,0.2401
model-1589910291,1589910409.232,0.79,0.1552,0.76,0.1698
model-1589910291,1589910409.339,0.79,0.1428,0.8,0.1292
model-1589910291,1589910409.44,0.84,0.1242,0.66,0.195
model-1589910291,1589910409.543,0.86,0.1015,0.83,0.1217
model-1589910291,1589910409.638,0.8,0.1354,0.8,0.1337
model-1589910291,1589910409.737,0.83,0.1223,0.75,0.1827
model-1589910291,1589910409.831,0.78,0.1482,0.75,0.1712
model-1589910291,1589910409.936,0.9,0.0948,0.75,0.1631
model-1589910291,1589910410.046,0.79,0.1418,0.83,0.1334
model-1589910291,1589910410.144,0.77,0.1477,0.75,0.1678
model-1589910291,1589910410.237,0.86,0.1171,0.66,0.214
model-1589910291,1589910410.338,0.81,0.1352,0.8,0.1498
model-1589910291,1589910410.429,0.81,0.1247,0.78,0.141
model-1589910291,1589910410.526,0.9,0.0711,0.83,0.1231
model-1589910291,1589910410.629,0.8,0.1336,0.74,0.1792
model-1589910291,1589910410.732,0.84,0.1122,0.82,0.1401
model-1589910291,1589910410.833,0.79,0.1377,0.9,0.1116
model-1589910291,1589910410.935,0.79,0.1335,0.72,0.1877
model-1589910291,1589910411.031,0.87,0.0975,0.74,0.1944
model-1589910291,1589910411.129,0.73,0.1854,0.74,0.179
model-1589910291,1589910411.239,0.71,0.2094,0.77,0.1521
model-1589910291,1589910411.331,0.83,0.1207,0.77,0.1742
model-1589910291,1589910411.428,0.83,0.1355,0.83,0.1087
model-1589910291,1589910411.522,0.78,0.1515,0.8,0.1582
model-1589910291,1589910411.632,0.8,0.1184,0.82,0.147
model-1589910291,1589910411.73,0.85,0.1078,0.78,0.1617
model-1589910291,1589910411.829,0.83,0.1049,0.87,0.1168
model-1589910291,1589910411.924,0.85,0.0962,0.7,0.19
model-1589910291,1589910412.027,0.82,0.1248,0.77,0.1448
model-1589910291,1589910412.128,0.75,0.1472,0.77,0.1766
model-1589910291,1589910412.224,0.85,0.1138,0.79,0.1626
model-1589910291,1589910412.32,0.78,0.1511,0.77,0.1759
model-1589910291,1589910412.416,0.77,0.1718,0.77,0.1599
model-1589910291,1589910412.512,0.86,0.1344,0.7,0.1949
model-1589910291,1589910412.61,0.82,0.1312,0.72,0.2087
model-1589910291,1589910412.708,0.83,0.1199,0.71,0.1788
model-1589910291,1589910412.813,0.81,0.1266,0.79,0.1467
model-1589910291,1589910412.936,0.79,0.1531,0.86,0.1158
model-1589910291,1589910413.051,0.84,0.1249,0.75,0.1708
model-1589910291,1589910413.145,0.86,0.0874,0.81,0.1404
model-1589910291,1589910413.236,0.77,0.1598,0.74,0.1711
model-1589910291,1589910413.341,0.86,0.1125,0.76,0.1515
model-1589910291,1589910413.442,0.85,0.1222,0.82,0.1369
model-1589910291,1589910413.542,0.78,0.1406,0.84,0.1234
model-1589910291,1589910413.642,0.78,0.144,0.76,0.1735
model-1589910291,1589910413.733,0.76,0.1413,0.73,0.198
model-1589910291,1589910413.831,0.76,0.145,0.82,0.1492
model-1589910291,1589910413.923,0.76,0.1705,0.82,0.1429
model-1589910291,1589910414.019,0.88,0.0855,0.86,0.1181
model-1589910291,1589910414.114,0.83,0.1105,0.69,0.1943
model-1589910291,1589910414.21,0.79,0.1521,0.78,0.1498
model-1589910291,1589910414.306,0.81,0.1395,0.7,0.1941
model-1589910291,1589910414.402,0.88,0.1032,0.78,0.1548
model-1589910291,1589910414.511,0.8,0.12,0.79,0.1579
model-1589910291,1589910414.617,0.85,0.0992,0.65,0.2264
model-1589910291,1589910414.713,0.82,0.1251,0.71,0.2106
model-1589910291,1589910414.81,0.78,0.1607,0.79,0.1575
model-1589910291,1589910414.909,0.78,0.1585,0.74,0.1584
model-1589910291,1589910415.008,0.87,0.0985,0.81,0.1566
model-1589910291,1589910415.098,0.86,0.1164,0.79,0.1473
model-1589910291,1589910415.194,0.84,0.1254,0.75,0.1736
model-1589910291,1589910415.284,0.85,0.1123,0.79,0.159
model-1589910291,1589910415.385,0.79,0.1354,0.78,0.1595
model-1589910291,1589910415.475,0.92,0.0785,0.8,0.1503
model-1589910291,1589910415.577,0.75,0.1511,0.75,0.171
model-1589910291,1589910415.67,0.82,0.1173,0.77,0.157
model-1589910291,1589910415.762,0.84,0.1107,0.78,0.1468
model-1589910291,1589910415.861,0.87,0.111,0.82,0.1416
model-1589910291,1589910415.95,0.8,0.134,0.75,0.1694
model-1589910291,1589910416.06,0.81,0.1148,0.78,0.1599
model-1589910291,1589910416.168,0.89,0.0922,0.8,0.1426
model-1589910291,1589910416.261,0.8,0.1185,0.84,0.1129
model-1589910291,1589910416.355,0.82,0.1315,0.74,0.1921
model-1589910291,1589910416.447,0.86,0.1162,0.7,0.201
model-1589910291,1589910416.541,0.83,0.1461,0.82,0.1366
model-1589910291,1589910416.635,0.85,0.1143,0.75,0.2061
model-1589910291,1589910416.732,0.79,0.1702,0.76,0.1778
model-1589910291,1589910416.827,0.82,0.1153,0.84,0.1035
model-1589910291,1589910416.924,0.85,0.1207,0.8,0.1399
model-1589910291,1589910417.016,0.85,0.1032,0.78,0.1551
model-1589910291,1589910417.112,0.7,0.2238,0.77,0.1878
model-1589910291,1589910417.212,0.89,0.0953,0.74,0.185
model-1589910291,1589910417.316,0.88,0.0879,0.77,0.1544
model-1589910291,1589910417.416,0.88,0.0902,0.72,0.1864
model-1589910291,1589910417.524,0.82,0.1298,0.75,0.1687
model-1589910291,1589910417.623,0.82,0.1225,0.68,0.2219
model-1589910291,1589910417.72,0.74,0.176,0.8,0.1612
model-1589910291,1589910417.823,0.85,0.1116,0.77,0.1713
model-1589910291,1589910417.929,0.75,0.1883,0.69,0.2147
model-1589910291,1589910418.02,0.86,0.1324,0.75,0.1608
model-1589910291,1589910418.111,0.81,0.1332,0.72,0.2126
model-1589910291,1589910418.206,0.82,0.1429,0.74,0.1841
model-1589910291,1589910418.3,0.87,0.1014,0.73,0.1914
model-1589910291,1589910418.395,0.79,0.1278,0.76,0.1797
model-1589910291,1589910418.508,0.8,0.1292,0.81,0.1386
model-1589910291,1589910418.622,0.89,0.0976,0.79,0.1673
model-1589910291,1589910418.72,0.86,0.1066,0.77,0.1454
model-1589910291,1589910418.816,0.81,0.1303,0.78,0.1472
model-1589910291,1589910418.918,0.82,0.1237,0.75,0.1919
model-1589910291,1589910419.01,0.84,0.1363,0.78,0.1629
model-1589910291,1589910419.118,0.82,0.112,0.8,0.1428
model-1589910291,1589910419.213,0.89,0.09,0.73,0.1884
model-1589910291,1589910419.305,0.82,0.1027,0.74,0.1687
model-1589910291,1589910419.44,0.84,0.1045,0.82,0.1586
model-1589910291,1589910419.568,0.76,0.1646,0.84,0.1415
model-1589910291,1589910419.661,0.85,0.0993,0.76,0.173
model-1589910291,1589910419.76,0.78,0.1401,0.77,0.1495
model-1589910291,1589910419.858,0.88,0.0937,0.78,0.1506
model-1589910291,1589910419.961,0.85,0.1245,0.75,0.1605
model-1589910291,1589910420.067,0.81,0.1276,0.74,0.1822
model-1589910291,1589910420.17,0.85,0.1287,0.84,0.1189
model-1589910291,1589910420.263,0.83,0.1157,0.78,0.1426
model-1589910291,1589910420.358,0.8,0.1343,0.77,0.1473
model-1589910291,1589910420.47,0.84,0.104,0.77,0.1626
model-1589910291,1589910420.569,0.86,0.0971,0.81,0.1322
model-1589910291,1589910420.668,0.82,0.1285,0.79,0.1534
model-1589910291,1589910420.764,0.85,0.1098,0.76,0.1846
model-1589910291,1589910420.855,0.83,0.1298,0.76,0.1574
model-1589910291,1589910420.968,0.79,0.1452,0.8,0.144
model-1589910291,1589910421.084,0.86,0.0984,0.76,0.1887
model-1589910291,1589910421.174,0.78,0.1671,0.76,0.166
model-1589910291,1589910421.275,0.92,0.0937,0.82,0.1356
model-1589910291,1589910421.379,0.87,0.1188,0.79,0.1532
model-1589910291,1589910421.474,0.81,0.1191,0.7,0.1902
model-1589910291,1589910421.572,0.88,0.1,0.79,0.1607
model-1589910291,1589910421.67,0.77,0.1497,0.73,0.1865
model-1589910291,1589910421.787,0.84,0.0988,0.83,0.1289
model-1589910291,1589910421.901,0.85,0.1196,0.83,0.1303
model-1589910291,1589910422.027,0.83,0.13,0.79,0.1658
model-1589910291,1589910422.131,0.77,0.1484,0.79,0.1537
model-1589910291,1589910422.23,0.8,0.1481,0.73,0.1837
model-1589910291,1589910422.321,0.8,0.1322,0.72,0.1728
model-1589910291,1589910422.423,0.7,0.1998,0.78,0.17
model-1589910291,1589910422.534,0.82,0.119,0.79,0.1569
model-1589910291,1589910422.638,0.84,0.1225,0.81,0.1364
model-1589910291,1589910422.736,0.88,0.0868,0.69,0.1764
model-1589910291,1589910422.836,0.78,0.1427,0.77,0.1759
model-1589910291,1589910422.934,0.77,0.1493,0.83,0.1429
model-1589910291,1589910423.043,0.82,0.1298,0.85,0.1251
model-1589910291,1589910423.157,0.81,0.1318,0.79,0.1326
model-1589910291,1589910423.26,0.89,0.1028,0.86,0.1152
model-1589910291,1589910423.367,0.84,0.1337,0.76,0.1652
model-1589910291,1589910423.473,0.77,0.165,0.74,0.1779
model-1589910291,1589910423.57,0.81,0.1451,0.84,0.1299
model-1589910291,1589910423.693,0.86,0.1229,0.76,0.1651
model-1589910291,1589910423.791,0.79,0.1376,0.79,0.1489
model-1589910291,1589910423.917,0.86,0.1161,0.79,0.1521
model-1589910291,1589910424.043,0.81,0.137,0.79,0.1596
model-1589910291,1589910424.152,0.88,0.0907,0.78,0.1789
model-1589910291,1589910424.254,0.83,0.1394,0.61,0.2498
model-1589910291,1589910424.41,0.78,0.1529,0.74,0.1841
model-1589910291,1589910424.538,0.76,0.1628,0.84,0.1138
model-1589910291,1589910424.693,0.79,0.1333,0.71,0.2135
model-1589910291,1589910424.815,0.87,0.092,0.75,0.1907
model-1589910291,1589910424.908,0.74,0.1648,0.78,0.1632
model-1589910291,1589910425.0,0.88,0.1075,0.82,0.1298
model-1589910291,1589910425.137,0.87,0.1057,0.69,0.1982
model-1589910291,1589910425.293,0.83,0.1363,0.73,0.204
model-1589910291,1589910425.427,0.83,0.1365,0.83,0.1305
model-1589910291,1589910425.545,0.77,0.1428,0.8,0.1362
model-1589910291,1589910425.652,0.81,0.1374,0.81,0.1504
model-1589910291,1589910425.753,0.88,0.1111,0.74,0.1729
model-1589910291,1589910425.851,0.77,0.1487,0.77,0.1381
model-1589910291,1589910425.949,0.77,0.1452,0.76,0.1658
model-1589910291,1589910426.069,0.74,0.1731,0.84,0.1429
model-1589910291,1589910426.169,0.89,0.0914,0.74,0.1704
model-1589910291,1589910426.263,0.82,0.122,0.77,0.1676
model-1589910291,1589910426.364,0.87,0.1044,0.73,0.1829
model-1589910291,1589910426.469,0.8,0.139,0.67,0.2091
model-1589910291,1589910426.565,0.81,0.1383,0.86,0.0748
model-1589910291,1589910426.69,0.83,0.1176,0.86,0.1207
